work	year	book	chapter	unigram_perplexity_orig	bigram_perplexity_orig	mdl_over_dl_orig	wc_orig	type_token_ratio_orig	unigram_perplexity_norm	bigram_perplexity_norm	mdl_over_dl_norm	wc_norm	type_token_ratio_norm
Jordánszky-kódex, 1516–19	1516	Mk	12	234.4814489109956	3.272084439607742	0.41428320758027726	860	0.5034883720930232	228.19957823107518	3.1320609357345432	0.45098763153036736	802	0.5149625935162094
Jordánszky-kódex, 1516–19	1516	Mk	13	198.09349611953212	2.9516539153326815	0.4549429196016517	635	0.5637795275590551	191.73099463254795	2.8036839791672326	0.49141847551741547	588	0.5748299319727891
Jordánszky-kódex, 1516–19	1516	Mk	14	249.49319145626305	4.2625222453427405	0.4037825059101655	1325	0.45660377358490567	248.9191914987295	3.8819180356065415	0.43338304747700723	1215	0.46584362139917695
Jordánszky-kódex, 1516–19	1516	Mk	15	195.72577807042606	3.3755057542860585	0.4221963523476911	777	0.5045045045045045	190.48684833645552	3.119493711369615	0.4542833607907743	715	0.5230769230769231
Jordánszky-kódex, 1516–19	1516	Mk	16	142.6937265540635	2.2081408585082394	0.4676290463692038	346	0.6213872832369942	154.34017039641975	1.8296721780739802	0.5170506912442396	307	0.6840390879478827
Jordánszky-kódex, 1516–19	1516	Lk	1	264.5834653578845	3.8572280721075365	0.4146311066799601	1201	0.5020815986677769	245.70920565483232	3.775031770088273	0.44205101096867977	1092	0.5027472527472527
Jordánszky-kódex, 1516–19	1516	Lk	2	218.74085975901804	3.5094615278650796	0.42433234421364985	894	0.5201342281879194	204.947682903162	3.5096182738145707	0.45286312849162014	822	0.5182481751824818
Jordánszky-kódex, 1516–19	1516	Lk	3	151.9066486606348	2.843927860516073	0.4201225259189444	669	0.5291479820627802	141.93225875537132	2.759096486345496	0.45534407027818447	633	0.5292259083728278
Jordánszky-kódex, 1516–19	1516	Lk	4	200.98851546275853	3.4586203069373047	0.41335306084705015	821	0.5030450669914738	185.80515229689732	3.3366262859566964	0.4486729117876659	747	0.5100401606425703
Jordánszky-kódex, 1516–19	1516	Lk	5	205.19298203651317	3.4948174204016746	0.4352665495020504	809	0.5179233621755254	202.65871497802308	3.227421777316993	0.4755463059313215	736	0.5339673913043478
Jordánszky-kódex, 1516–19	1516	Lk	6	226.7006612106272	3.6267564984119405	0.4094873756694721	1003	0.4965104685942173	216.55337919167894	3.4856685536061307	0.4413363171355499	937	0.4887940234791889
Jordánszky-kódex, 1516–19	1516	Lk	7	254.28515119093564	3.337776671018733	0.42220808145084315	958	0.5198329853862212	239.03025796597433	3.1939342663303827	0.45665608819108067	877	0.5199543899657925
Jordánszky-kódex, 1516–19	1516	Lk	8	226.1404199696863	4.467584846134759	0.4035546262415055	1200	0.45916666666666667	215.36516525337385	4.2679156855294735	0.4469718113312866	1095	0.4657534246575342
Jordánszky-kódex, 1516–19	1516	Lk	9	243.92410620752074	4.198828601703959	0.39766081871345027	1226	0.46818923327895595	248.70792177056163	3.8905305889419988	0.4398191248836281	1114	0.48922800718132853
Jordánszky-kódex, 1516–19	1516	Lk	10	226.52080761374464	3.1702122868000724	0.4268707482993197	814	0.5307125307125307	214.87337627614414	3.035676329407979	0.46835443037974683	752	0.5319148936170213
Jordánszky-kódex, 1516–19	1516	Lk	11	259.32706173046876	3.4836203026604755	0.41638917040683365	1039	0.5033686236766122	261.45122138335626	3.1190922439437045	0.4547827422078919	952	0.5220588235294118
Jordánszky-kódex, 1516–19	1516	Lk	12	259.7748318502798	3.652068708230661	0.4091474367831975	1100	0.48818181818181816	252.64402078113827	3.526023634572212	0.44428343718301694	1035	0.49178743961352656
Jordánszky-kódex, 1516–19	1516	Lk	13	200.03185344573978	2.8625036014669405	0.42487954445904513	678	0.5412979351032449	195.94416389263614	2.695882247112569	0.469284064665127	624	0.5576923076923077
Jordánszky-kódex, 1516–19	1516	Lk	14	175.1917788723554	3.208300938382997	0.42980354575946333	655	0.5190839694656488	173.74033627830877	2.877835768518161	0.47138132790638515	591	0.5346869712351946
Jordánszky-kódex, 1516–19	1516	Lk	15	160.6603543351259	3.123985183343354	0.4153694094390907	638	0.512539184952978	156.0749347458364	2.8957724486399536	0.45989874766853184	575	0.52
Jordánszky-kódex, 1516–19	1516	Lk	16	182.40546987721712	3.0424457816854584	0.4346341463414634	626	0.536741214057508	179.42875886808628	2.8433184271878065	0.4835136527563112	586	0.5460750853242321
Jordánszky-kódex, 1516–19	1516	Lk	17	186.8931972415668	2.921371511158819	0.42344556402064387	624	0.5240384615384616	182.7930356037233	2.7321613417937045	0.46737995824634654	570	0.5368421052631579
Jordánszky-kódex, 1516–19	1516	Lk	18	228.62795428700704	2.9028458477997083	0.4246210569438755	745	0.5328859060402684	215.80855351247257	2.7529412986525945	0.46936995857859165	674	0.543026706231454
Jordánszky-kódex, 1516–19	1516	Lk	19	227.10114480394307	3.294924524536929	0.4186468347542173	859	0.519208381839348	213.94453298501864	3.0839264181114814	0.4626894675476098	782	0.5255754475703325
Jordánszky-kódex, 1516–19	1516	Lk	20	204.0225851912506	3.2571624547485456	0.4229876160990712	780	0.5294871794871795	197.23593435161862	3.069831278061561	0.4658692513920396	722	0.5263157894736842
Jordánszky-kódex, 1516–19	1516	Lk	21	204.5283060136263	2.863069167059403	0.4369827382359896	614	0.5732899022801303	200.75965407699863	2.703104348657062	0.48855721393034823	574	0.5818815331010453
Jordánszky-kódex, 1516–19	1516	Lk	22	249.70965682775406	3.9791827420976382	0.39815052658618033	1210	0.45454545454545453	251.48914604563842	3.5661366192155257	0.44003881879939	1097	0.4649042844120328
Jordánszky-kódex, 1516–19	1516	Lk	23	211.91109256841287	3.655621854576835	0.4121708413615928	942	0.47876857749469215	200.23496133904786	3.4595760667261874	0.45288229202623403	868	0.4792626728110599
Jordánszky-kódex, 1516–19	1516	Lk	24	213.2082618024166	3.611656270175001	0.4088388506133423	898	0.49888641425389757	215.07091732090245	3.136721781983651	0.4604473540643753	786	0.544529262086514
Jordánszky-kódex, 1516–19	1516	Jn	1	192.20184775016892	3.232278525336154	0.38059971098265893	841	0.4637336504161712	180.68364253471512	3.2172560326810093	0.41389318885448917	780	0.45256410256410257
Jordánszky-kódex, 1516–19	1516	Jn	2	131.9378365184403	2.838942504279954	0.4347375690607735	450	0.54	120.51135402423249	2.794033744905706	0.4819672131147541	419	0.5393794749403341
Jordánszky-kódex, 1516–19	1516	Jn	3	169.5164658328227	3.095272977682717	0.4094903339191564	613	0.49755301794453505	161.64619489301566	3.03701456612764	0.4373851404568128	580	0.49137931034482757
Jordánszky-kódex, 1516–19	1516	Jn	4	194.0017668169189	4.028850692622498	0.3941594062600839	991	0.4409687184661958	184.70196292992662	3.8905303932864737	0.4246106452164984	927	0.44228694714131606
Jordánszky-kódex, 1516–19	1516	Jn	5	185.1754029841018	3.6020812468366543	0.39270950770387075	835	0.4479041916167665	175.9525056475276	3.4933811057459683	0.4203155818540434	769	0.44993498049414826
Jordánszky-kódex, 1516–19	1516	Jn	6	214.96691350631366	4.323088272296781	0.3658380317785751	1234	0.4019448946515397	198.0100364156242	4.260415803208362	0.39279377644329194	1152	0.390625
Jordánszky-kódex, 1516–19	1516	Jn	7	184.2006315868346	4.087041957191738	0.39415184678522575	949	0.4130663856691254	174.20765070505666	3.873058135737245	0.418771897473723	864	0.4097222222222222
Jordánszky-kódex, 1516–19	1516	Jn	8	211.31491658207793	3.943245829428732	0.37543859649122807	1091	0.42438130155820347	182.17827485401102	4.022225516745854	0.39359165424739195	1026	0.391812865497076
Jordánszky-kódex, 1516–19	1516	Jn	9	148.2398376315149	3.907368565046122	0.38259935553168634	742	0.4123989218328841	139.85867244571372	3.8094143941960263	0.40589310187300137	694	0.3919308357348703
Jordánszky-kódex, 1516–19	1516	Jn	10	158.0167648242243	3.6755445389017503	0.4083184257602862	723	0.4578146611341632	161.02125653482287	3.3011397378578127	0.44176136363636365	668	0.47305389221556887
Jordánszky-kódex, 1516–19	1516	Jn	11	192.58690639341992	4.233913229072137	0.39868758002560817	992	0.4324596774193548	186.12293879362306	3.873417734301879	0.42898949905319333	898	0.4376391982182628
Jordánszky-kódex, 1516–19	1516	Jn	12	215.4389422505699	3.7462751776198986	0.417035217035217	962	0.47505197505197505	205.64836204174648	3.5847704298154617	0.4531881257684876	875	0.4777142857142857
Jordánszky-kódex, 1516–19	1516	Jn	13	193.20053323054185	3.019571692890498	0.40778416629809816	705	0.4808510638297872	182.51328908805436	2.8318118589480927	0.4333958724202627	646	0.47987616099071206
Jordánszky-kódex, 1516–19	1516	Jn	14	136.40372913016625	3.496818377031386	0.3895713895713896	581	0.45611015490533563	129.9053030889354	3.214853301463268	0.4124783362218371	527	0.4497153700189753
Jordánszky-kódex, 1516–19	1516	Jn	15	117.03416202383582	3.3671560590047704	0.3884498480243161	511	0.4657534246575342	112.61378449669968	3.2356248199142357	0.41913152926368785	459	0.46187363834422657
Jordánszky-kódex, 1516–19	1516	Jn	16	135.0404008822915	3.428072031613591	0.3787459078317804	625	0.4272	133.729443003092	2.998871094475747	0.40232006327445297	567	0.4426807760141093
Jordánszky-kódex, 1516–19	1516	Jn	17	110.8456735365073	3.526036566485719	0.3712077847738981	546	0.4175824175824176	106.94687385309511	3.2071450473496736	0.3983940704138357	493	0.40162271805273836
Jordánszky-kódex, 1516–19	1516	Jn	18	164.7895981618396	3.684153852092818	0.3941773606588776	808	0.4405940594059406	151.46516352335357	3.5612347071789743	0.41187196110210694	738	0.43360433604336046
Jordánszky-kódex, 1516–19	1516	Jn	19	207.35349841858232	3.5102773585409124	0.40282131661442006	873	0.4856815578465063	191.34168185390416	3.391329842332687	0.4317041442111132	797	0.48306148055207027
Jordánszky-kódex, 1516–19	1516	Jn	20	150.35766609353928	3.3301996826162683	0.3912606730286288	625	0.4832	146.74871414810286	3.041201321220127	0.42971246006389774	578	0.48788927335640137
Jordánszky-kódex, 1516–19	1516	Jn	21	167.37716639251025	2.850582462591728	0.402682798527091	582	0.5	142.91500931719733	2.8280418358177606	0.4301644828547533	536	0.46828358208955223
Pesti Gábor: Újtestamentum, 1536	1536	Mt	1	125.513338935351	2.167349939750311	0.39874585023976394	380	0.5947368421052631	123.53907644080124	2.1180698753968747	0.4450527962456003	368	0.6005434782608695
Pesti Gábor: Újtestamentum, 1536	1536	Mt	2	157.83341364935407	2.391336941759081	0.4259028642590286	457	0.5908096280087527	158.19963634488138	2.1879950960931134	0.4709851551956815	424	0.5990566037735849
Pesti Gábor: Újtestamentum, 1536	1536	Mt	3	139.2754721530672	2.0836147396533735	0.4929191411603472	314	0.6656050955414012	137.12669756486346	1.9638390657734641	0.5553907022749752	292	0.6815068493150684
Pesti Gábor: Újtestamentum, 1536	1536	Mt	4	155.6276828825257	2.1769516344321445	0.4452308729356252	415	0.5975903614457831	149.82211517580635	2.098775107116302	0.4913294797687861	393	0.6030534351145038
Pesti Gábor: Újtestamentum, 1536	1536	Mt	5	234.71263828775886	2.9114838926742808	0.405414786532454	819	0.5286935286935287	227.29366619429956	2.7174802383698164	0.44250281848928974	774	0.5219638242894057
Pesti Gábor: Újtestamentum, 1536	1536	Mt	6	175.0631648808539	2.833770195714144	0.39460043196544276	667	0.48425787106446777	174.457483977761	2.6937125779800333	0.4348335677449601	637	0.49921507064364207
Pesti Gábor: Újtestamentum, 1536	1536	Mt	7	165.34117097178648	2.627592168107396	0.42561260210035007	517	0.539651837524178	166.0288530543896	2.4402063583915656	0.4804699904731661	485	0.5670103092783505
Pesti Gábor: Újtestamentum, 1536	1536	Mt	8	181.11668015774603	2.9694319578258352	0.42230517965468967	643	0.5241057542768274	180.81868667715247	2.733306283173807	0.47203863751906455	603	0.5456053067993366
Pesti Gábor: Újtestamentum, 1536	1536	Mt	9	182.82869252667143	3.3252150129727545	0.4172661870503597	750	0.49866666666666665	178.63023952785454	3.1315966047552903	0.4684785030073513	697	0.5236728837876614
Pesti Gábor: Újtestamentum, 1536	1536	Mt	10	207.08990926586048	3.098154816070618	0.41768895924020577	744	0.5147849462365591	214.9311977985827	2.784622822412857	0.4681034482758621	690	0.5434782608695652
Pesti Gábor: Újtestamentum, 1536	1536	Mt	11	181.74251537723683	2.6694238887425668	0.44053911205074	551	0.5698729582577132	187.0618946032673	2.4324919849665068	0.49311926605504586	508	0.6122047244094488
Pesti Gábor: Újtestamentum, 1536	1536	Mt	12	235.46098422635072	3.3819371012358004	0.40179414542020775	966	0.4782608695652174	234.27127213657735	3.134165823184746	0.4489100817438692	904	0.5033185840707964
Pesti Gábor: Újtestamentum, 1536	1536	Mt	13	217.48840519111877	4.130912833262948	0.37894594228424333	1155	0.42597402597402595	228.10301537027843	3.6194167811523577	0.4201791746218241	1044	0.46360153256704983
Pesti Gábor: Újtestamentum, 1536	1536	Mt	14	157.97990037562818	3.430347733717173	0.42174871418074944	623	0.5296950240770465	162.6652807349444	3.0459482424208177	0.4753539590980598	574	0.5714285714285714
Pesti Gábor: Újtestamentum, 1536	1536	Mt	15	187.810378447828	2.9244477377242846	0.42066758116140834	646	0.5386996904024768	185.65652930800422	2.745914344267677	0.4658203125	604	0.5612582781456954
Pesti Gábor: Újtestamentum, 1536	1536	Mt	16	175.95793551526438	2.7507956203291304	0.42068429237947125	571	0.5288966725043783	176.00174167073578	2.578946850437263	0.46456473214285715	536	0.5447761194029851
Pesti Gábor: Újtestamentum, 1536	1536	Mt	17	179.35842176564572	2.560439740787533	0.44361763022323986	531	0.5499058380414312	177.12734281586157	2.4231885094937478	0.4895800933125972	499	0.5731462925851704
Pesti Gábor: Újtestamentum, 1536	1536	Mt	18	196.3579117373595	3.0125131953721067	0.4022085368443406	716	0.5013966480446927	209.0775903202831	2.5384731851090825	0.4453684453684454	633	0.5402843601895735
Pesti Gábor: Újtestamentum, 1536	1536	Mt	19	181.8355897841839	2.7348099918789117	0.4278580814717477	562	0.5266903914590747	190.47923117095152	2.4708216060978514	0.4724498445888669	527	0.5578747628083491
Pesti Gábor: Újtestamentum, 1536	1536	Mt	20	186.62848637119993	2.8730098590704847	0.41632944537015	637	0.5274725274725275	179.34137395767877	2.695712814818426	0.4657142857142857	589	0.5398981324278438
Pesti Gábor: Újtestamentum, 1536	1536	Mt	21	210.32112975599853	3.609285462648777	0.4018721243852134	957	0.4702194357366771	210.17733041447906	3.3153453815106717	0.45044581618655694	886	0.49435665914221216
Pesti Gábor: Újtestamentum, 1536	1536	Mt	22	188.26492437905813	3.154513817175963	0.4246955778679769	694	0.5244956772334294	192.41283526011608	2.881937298203873	0.4737083811710677	646	0.5526315789473685
Pesti Gábor: Újtestamentum, 1536	1536	Mt	23	165.67337163818414	3.1313303671483976	0.3850539604968438	702	0.49145299145299143	169.8352121734138	2.8637140968188946	0.41898454746136865	652	0.5061349693251533
Pesti Gábor: Újtestamentum, 1536	1536	Mt	24	196.94727392912714	3.4919356613738413	0.4076456533725418	845	0.47928994082840237	201.02301580266908	3.2216797406561675	0.4584664536741214	777	0.5057915057915058
Pesti Gábor: Újtestamentum, 1536	1536	Mt	25	185.50743675979504	3.2770501034240813	0.37909992372234935	819	0.42857142857142855	188.08975598377225	3.016414217241903	0.4284225880391748	761	0.46386333771353483
Pesti Gábor: Újtestamentum, 1536	1536	Mt	26	256.9660413099795	4.072095736322531	0.38318898512103045	1362	0.4309838472834068	267.5434182272719	3.620892781682917	0.42829643888354185	1263	0.4576405384006334
Pesti Gábor: Újtestamentum, 1536	1536	Mt	27	246.51693769468466	3.7656857894151625	0.39844256975989617	1149	0.4734551784160139	252.35248729478022	3.331081535925338	0.442579006772009	1056	0.4990530303030303
Pesti Gábor: Újtestamentum, 1536	1536	Mt	28	120.6498705724092	2.8201990252829745	0.43747502996404314	369	0.5609756097560976	125.50614248681678	2.4762506081367395	0.4969485614646905	336	0.5982142857142857
Pesti Gábor: Újtestamentum, 1536	1536	Mk	1	189.4598666334361	3.391835726745768	0.4186897880539499	767	0.5176010430247718	194.89606220800144	3.0250610216750435	0.47067479503889004	701	0.550641940085592
Pesti Gábor: Újtestamentum, 1536	1536	Mk	2	156.00890091063536	3.060022609717329	0.40357317670093	620	0.5064516129032258	149.47948524511415	2.9452059919980904	0.4458920499867057	580	0.5310344827586206
Pesti Gábor: Újtestamentum, 1536	1536	Mk	3	163.23428605069552	2.907633787309939	0.4184434968017058	567	0.5308641975308642	160.87712467097393	2.6713471390049945	0.4825256975036711	520	0.5576923076923077
Pesti Gábor: Újtestamentum, 1536	1536	Mk	4	176.0093465620229	3.504557556379083	0.4021828665568369	751	0.47270306258322237	173.94880834534408	3.279187282284154	0.4475039176180882	692	0.4913294797687861
Pesti Gábor: Újtestamentum, 1536	1536	Mk	5	169.00662547751958	4.104234544191295	0.4024482109227872	835	0.46347305389221555	171.93585171489153	3.721826081470684	0.4514871794871795	765	0.49019607843137253
Pesti Gábor: Újtestamentum, 1536	1536	Mk	6	205.45825433339593	4.254954191133827	0.3975371436220051	1156	0.4524221453287197	208.43495942696384	3.9594245850012952	0.44883720930232557	1069	0.47708138447146864
Pesti Gábor: Újtestamentum, 1536	1536	Mk	7	182.68009430430487	3.0316933425882686	0.4107296137339056	674	0.5237388724035609	181.93875293186764	2.8060937268620836	0.4664492078285182	626	0.5511182108626198
Pesti Gábor: Újtestamentum, 1536	1536	Mk	8	182.66103036410732	3.087857267477162	0.4124590163934426	689	0.5224963715529753	169.57074743774567	3.0169594245739155	0.4604385128693994	639	0.5289514866979655
Pesti Gábor: Újtestamentum, 1536	1536	Mk	9	188.57167286965665	2.9087256074714096	0.41597605893186	676	0.5103550295857988	193.64667294337988	2.5440426061736643	0.46072772898368886	617	0.526742301458671
Pesti Gábor: Újtestamentum, 1536	1536	Mk	10	225.84195785523542	3.5229466715484987	0.4037845261712193	974	0.4681724845995893	237.18927967041276	3.0826791813548695	0.4518002322880372	897	0.5105908584169454
Pesti Gábor: Újtestamentum, 1536	1536	Mk	11	167.64690807663615	3.1461464960728742	0.40485734496580994	640	0.496875	165.85008776654269	2.8981278409799556	0.4550345887778632	589	0.5229202037351444
Pesti Gábor: Újtestamentum, 1536	1536	Mk	12	228.2599315574438	3.3682777660686303	0.4122975091447483	864	0.5057870370370371	226.00429908486024	3.208361554202431	0.46250941974378296	805	0.5229813664596273
Pesti Gábor: Újtestamentum, 1536	1536	Mk	13	179.76662273246242	3.200509204656484	0.43091655266757867	664	0.536144578313253	188.70138749769708	2.875037068580027	0.47837904620706695	621	0.5684380032206119
Pesti Gábor: Újtestamentum, 1536	1536	Mk	14	246.6136993435879	4.348590054736687	0.3858135365307037	1363	0.4387380777696258	249.04028718629957	3.8724720122449043	0.4293225727561751	1248	0.46634615384615385
Pesti Gábor: Újtestamentum, 1536	1536	Mk	15	196.76592395186125	3.3929378641166204	0.4098177761249535	807	0.4919454770755886	197.5263838364377	3.1197599619696965	0.46206618240516545	741	0.5236167341430499
Pesti Gábor: Újtestamentum, 1536	1536	Mk	16	130.63593093607685	2.4569711277614683	0.4393253805018511	363	0.5922865013774105	131.43504375111388	2.2425418277537985	0.5029082774049217	323	0.628482972136223
Pesti Gábor: Újtestamentum, 1536	1536	Lk	1	256.7209431249225	3.791334974338243	0.40131656283061007	1293	0.4756380510440835	235.3810867835286	3.685566858058436	0.4392367780765783	1168	0.4768835616438356
Pesti Gábor: Újtestamentum, 1536	1536	Lk	2	204.6803377750944	3.6374257753447643	0.40364880273660203	914	0.4934354485776805	195.74620656981836	3.4134847468631726	0.45154457193292147	825	0.5163636363636364
Pesti Gábor: Újtestamentum, 1536	1536	Lk	3	158.9984659726211	2.871372500954711	0.39669243986254293	700	0.5242857142857142	148.69652433369285	2.687742333973756	0.44885962849753114	649	0.5300462249614792
Pesti Gábor: Újtestamentum, 1536	1536	Lk	4	218.81220761807606	3.2549475745686327	0.41628877199347	854	0.5128805620608899	203.49479388067502	3.096069821178371	0.4566030308994292	757	0.5297225891677675
Pesti Gábor: Újtestamentum, 1536	1536	Lk	5	212.52915944659964	3.4133989972283683	0.4179133103183736	814	0.5061425061425061	204.4490925316212	3.1808924942177965	0.4694092827004219	731	0.53077975376197
Pesti Gábor: Újtestamentum, 1536	1536	Lk	6	238.81141662786	3.3659061641500614	0.40328791469194314	1026	0.49707602339181284	227.14047844840744	3.197158861840433	0.4426787741203178	940	0.5
Pesti Gábor: Újtestamentum, 1536	1536	Lk	7	248.04207341175942	3.3972412673695827	0.41035795887281035	1013	0.49851924975320827	241.47046163024913	3.0947507250617075	0.45365121707235745	912	0.5142543859649122
Pesti Gábor: Újtestamentum, 1536	1536	Lk	8	220.14261861044005	4.42419362891397	0.39683773976153447	1230	0.44552845528455287	228.48676305821772	3.9459327566283386	0.4462434313307769	1096	0.48083941605839414
Pesti Gábor: Újtestamentum, 1536	1536	Lk	9	250.46203186015836	4.071256008047382	0.40225470763131815	1239	0.46408393866020986	243.7598177638639	3.7944743592800285	0.44548160173160173	1111	0.48874887488748875
Pesti Gábor: Újtestamentum, 1536	1536	Lk	10	235.37455036919522	2.9738219672963075	0.4235626767200754	814	0.5343980343980343	217.97451274353043	2.8752403335000327	0.47718356390666944	729	0.5445816186556928
Pesti Gábor: Újtestamentum, 1536	1536	Lk	11	284.43572540554203	3.3064792552124507	0.40168044450467544	1104	0.5054347826086957	282.313302668806	2.9658484672903063	0.44671337009986584	999	0.5225225225225225
Pesti Gábor: Újtestamentum, 1536	1536	Lk	12	280.96110986615884	3.3314960969084075	0.41248994907531494	1127	0.5084294587400178	268.42785154313947	3.217157914633743	0.454238779700792	1037	0.5120540019286403
Pesti Gábor: Újtestamentum, 1536	1536	Lk	13	218.794008378866	2.7204193302805297	0.43093093093093093	699	0.5565092989985694	206.4047945684503	2.59790451748259	0.475011568718186	638	0.554858934169279
Pesti Gábor: Újtestamentum, 1536	1536	Lk	14	192.8479896185254	2.8915383504294763	0.43228803716608594	656	0.5228658536585366	201.41047380451576	2.5775588299260797	0.4816872947714069	603	0.5555555555555556
Pesti Gábor: Újtestamentum, 1536	1536	Lk	15	160.81912025480528	3.050618708272067	0.4088586030664395	651	0.48847926267281105	156.66384004214183	2.8706700301990247	0.45257814587229495	586	0.5017064846416383
Pesti Gábor: Újtestamentum, 1536	1536	Lk	16	188.38247643213802	2.824013029438545	0.4316228823962681	611	0.5499181669394435	185.17947081110177	2.6489109517312976	0.4868066774367259	568	0.5651408450704225
Pesti Gábor: Újtestamentum, 1536	1536	Lk	17	187.37614055384185	2.791573420091345	0.41926140477914553	614	0.5195439739413681	196.19416023837368	2.495462603000307	0.4767687434002112	569	0.5553602811950791
Pesti Gábor: Újtestamentum, 1536	1536	Lk	18	219.12071194293398	2.910075246075784	0.4146391331016152	721	0.5173370319001387	221.66919625516002	2.6485648995861966	0.4646733111849391	667	0.5502248875562219
Pesti Gábor: Újtestamentum, 1536	1536	Lk	19	203.4267871920456	3.241312465889266	0.41076185402237614	865	0.4936416184971098	211.0924345743184	2.870434317601839	0.4649310277831747	792	0.523989898989899
Pesti Gábor: Újtestamentum, 1536	1536	Lk	20	195.52866713230057	3.3555299127452956	0.41701882443334615	778	0.4987146529562982	202.65598295209364	3.0541031171107536	0.4703796412181894	729	0.5281207133058985
Pesti Gábor: Újtestamentum, 1536	1536	Lk	21	176.6927772443359	3.264782565242482	0.4304456005428636	648	0.5246913580246914	182.53536028529498	2.9425518471790815	0.4799314733235438	602	0.5481727574750831
Pesti Gábor: Újtestamentum, 1536	1536	Lk	22	245.70947596153732	3.959549974376379	0.3952609024451727	1210	0.4479338842975207	248.26516169317435	3.6030604791798386	0.442470506592644	1103	0.47234814143245696
Pesti Gábor: Újtestamentum, 1536	1536	Lk	23	211.49759401387982	3.658449188531993	0.4038992938286767	982	0.47352342158859473	208.90918711213592	3.3502564742688996	0.44970809007506257	906	0.49337748344370863
Pesti Gábor: Újtestamentum, 1536	1536	Lk	24	204.34161503495577	3.5393984715051747	0.404810298102981	872	0.48394495412844035	208.05863932812855	3.1838048054185983	0.4575357740196989	794	0.5214105793450882
Pesti Gábor: Újtestamentum, 1536	1536	Jn	1	212.65201055026282	3.152996031708549	0.3922413793103448	876	0.4680365296803653	195.87938562320238	3.0525548539560945	0.4229565897536175	790	0.4772151898734177
Pesti Gábor: Újtestamentum, 1536	1536	Jn	2	128.44899714197672	2.922357046870329	0.43686603707590066	452	0.5243362831858407	112.8803871054661	2.946849342131198	0.4841178721775737	409	0.5158924205378973
Pesti Gábor: Újtestamentum, 1536	1536	Jn	3	180.6907733176117	2.9000268469165698	0.3922219587384396	659	0.5022761760242792	173.14843791405374	2.7802313159532974	0.4295665634674923	594	0.5
Pesti Gábor: Újtestamentum, 1536	1536	Jn	4	205.02887789496884	3.797168650747082	0.3822924901185771	1018	0.43222003929273084	196.98399142424728	3.549281138920989	0.4158467115484205	929	0.4413347685683531
Pesti Gábor: Újtestamentum, 1536	1536	Jn	5	209.77080438039542	3.495168355785613	0.38721351025331724	893	0.4669652855543113	202.78633803699174	3.2595382498168535	0.42431106077765196	809	0.47342398022249693
Pesti Gábor: Újtestamentum, 1536	1536	Jn	6	233.97840908179955	4.014528264989021	0.3635382955771305	1324	0.4108761329305136	207.22100783561885	3.9647664210943745	0.3914576802507837	1200	0.395
Pesti Gábor: Újtestamentum, 1536	1536	Jn	7	198.03701565140742	3.780981414827502	0.39381299965241573	937	0.423692636072572	181.76212633445803	3.6849323914180836	0.42390681687989307	843	0.41874258600237246
Pesti Gábor: Újtestamentum, 1536	1536	Jn	8	210.54280485222577	4.036361671115674	0.3680669961559583	1133	0.412180052956752	193.9518604832035	3.921670455272613	0.39524870081662955	1052	0.3982889733840304
Pesti Gábor: Újtestamentum, 1536	1536	Jn	9	154.07852521462564	3.656166110785595	0.37575884446305213	758	0.40897097625329815	147.55375884334472	3.566101701186536	0.407695831424645	707	0.39603960396039606
Pesti Gábor: Újtestamentum, 1536	1536	Jn	10	171.69363019322856	3.3578483041831224	0.39947780678851175	744	0.46774193548387094	161.37353724572452	3.2770462029532967	0.43773674242424243	686	0.4679300291545189
Pesti Gábor: Újtestamentum, 1536	1536	Jn	11	206.14035316237582	3.9785720141933236	0.39711869715001563	1031	0.43452958292919497	187.74968927849352	3.821457127006668	0.43267750213858	917	0.4416575790621592
Pesti Gábor: Újtestamentum, 1536	1536	Jn	12	213.99197597043133	3.6623032362303576	0.4049818541735401	950	0.4610526315789474	213.86343889545668	3.3025606118162725	0.4455427749820273	847	0.4887839433293979
Pesti Gábor: Újtestamentum, 1536	1536	Jn	13	196.39258726238864	3.0320354257623783	0.3957619863013699	727	0.4718019257221458	189.36989632938463	2.7047244468495575	0.4262027090144792	648	0.49382716049382713
Pesti Gábor: Újtestamentum, 1536	1536	Jn	14	147.42043426233025	3.122951172257327	0.38056474179598065	611	0.45662847790507366	136.77611379410988	3.08326412370584	0.4081920903954802	547	0.45521023765996343
Pesti Gábor: Újtestamentum, 1536	1536	Jn	15	142.82184316926546	2.8849196452247465	0.38417594972864894	522	0.48659003831417624	123.16002719936964	2.909774245490726	0.4144570707070707	456	0.47368421052631576
Pesti Gábor: Újtestamentum, 1536	1536	Jn	16	144.66055172527558	3.048170932593647	0.3812127236580517	609	0.44991789819376027	138.94738129042403	2.8138457366537457	0.40570352434759216	558	0.45161290322580644
Pesti Gábor: Újtestamentum, 1536	1536	Jn	17	116.538247260038	3.393286096257635	0.3655849955343852	525	0.41714285714285715	104.15323902847778	3.3022785411249687	0.3968781135835271	467	0.41113490364025695
Pesti Gábor: Újtestamentum, 1536	1536	Jn	18	183.1422969396439	3.470021731751958	0.3886685552407932	816	0.44730392156862747	160.436207529436	3.5314130920894957	0.4201388888888889	766	0.42689295039164493
Pesti Gábor: Újtestamentum, 1536	1536	Jn	19	213.93584552091014	3.393852768310755	0.4033391915641476	885	0.48135593220338985	191.09729675322043	3.3253866729989485	0.4325510398778859	793	0.48045397225725095
