file_name	work	translation	year	description	analysis_original	analysis_normalised	type	book	chapter	bigram_entropy	bigram_perplexity	wc	type_count	type_token_ratio	mdl_over_dl	chapter_diff	period
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	9	9.427496739083017	688.5877661167792	834	491	0.5887290167865707	0.49990884229717414	0.6140350877192983	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	10	9.3353712271932	645.99143527689	819	487	0.5946275946275946	0.49152233363719233	0.6206896551724138	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	11	8.782941188235204	440.48259014222793	543	333	0.6132596685082873	0.5109427609427609	0.6071428571428572	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	12	9.282241613230628	622.6344590491044	724	456	0.6298342541436464	0.5117934119560797	0.6440677966101696	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	13	8.867626980692501	467.1127391193407	539	360	0.6679035250463822	0.5360484314804623	0.6271186440677966	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	14	9.840435081155768	916.7821097630289	1126	624	0.5541740674955595	0.4892546245919478	0.639344262295082	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	15	9.103523126421052	550.0897178247109	671	398	0.5931445603576752	0.5131313131313131	0.6166666666666667	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Mk	16	7.988599661481309	253.98503094078436	290	214	0.7379310344827587	0.5907046476761619	0.6071428571428572	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Lk	1	9.65520236719871	806.3164622891405	993	611	0.6153071500503524	0.5053176200057488	0.6333333333333333	mediaeval / early modern
MunchK_b.tsv	Müncheni kódex, 1466	MunchK	1466	Müncheni kódex, Keletkezési idő: 1466, Forrás: Ómagyar korpusz, Bibliai részek: Máté evangéliuma, Márk evangéliuma, Lukács evangéliuma, János evangéliuma, Szövegtípus: betűhű, normalizált	TRUE	FALSE	facsimile	Lk	2	9.24870674169469	608.3284815798092	728	457	0.6277472527472527	0.5087753134040501	0.6451612903225806	mediaeval / early modern
